1	1.490372	232.91081072281668	16.960567033559187	0.539968758739017	0.5603906462703139	0.5603906462703139	-1.0	0.06951805613873606	0.4899624841938055	-0.92771533031609	0.3441969784221159	0.8729857880971087	0.6318308653133512	-0.9631206827888527	0.9168811964819714	0.9361004601791436	-0.23179861999145482	0.7569746474865057	-0.5943746196781722	0.3840048425344457	-0.5396525747193907	0.6775269156727046	-0.8055959049331095	-0.6880790067820738	-0.8595042075897485	0.49803719812199526	0.04434881577636201	0.4170258810720418	1.0	0.42803091242819585	-0.12617878226019466	-0.03986387090175815
2	1.493722	379.6771934386095	15.726906914712874	0.4957187450749546	0.5629237350596334	0.5629237350596334	-1.0	0.0690790159532644	0.486531115833692	-0.9309321189387125	0.3373180721817894	0.8661137479886384	0.6249556938952403	-0.9657913245578145	0.9141712671380351	0.9314964104001053	-0.2347412001727911	0.7586274376968504	-0.5989132283285739	0.37976320926432316	-0.5465429574271874	0.670652337601316	-0.8124897408190713	-0.6939151869404894	-0.8631808910324401	0.49365232910147744	0.04095889621000423	0.4185874190305795	1.0	0.43050363894123106	-0.12590727683559186	-0.04674776403360734
3	1.468607	281.2237452961206	16.119638066587235	0.5069386017989115	0.5545875991397113	0.5545875991397113	-1.0	0.06525745468977379	0.479907212970382	-0.9313857550570405	0.3412687334779306	0.8676741603852726	0.6276061828559926	-0.9678305089906478	0.9061681503706306	0.9215551485906138	-0.23494548905891205	0.7536271224505826	-0.6008910508681583	0.372971811851893	-0.5385970897592913	0.6730962697437604	-0.803341747197025	-0.6958484849937436	-0.8601635445505837	0.4834489106042543	0.041299155379606066	0.4207117748786483	1.0	0.43379906301721105	-0.12469543867722883	-0.041061058014802095
4	1.47441	620.5363197921266	16.924861690833875	0.5403600726206788	0.554648059327639	0.554648059327639	-1.0	0.06759350348766766	0.4840612936892206	-0.928838444202339	0.33823749469302056	0.8654664904378724	0.6250229231158756	-0.9648296057658696	0.910307922746627	0.9305849393984187	-0.24815612994236946	0.7436440251414816	-0.6106417417627341	0.364733830283179	-0.5430048912393568	0.6705841798967739	-0.8081637454893154	-0.7044893169257375	-0.8718463084213157	0.4884503706493803	0.04211842141393954	0.41789439038302617	1.0	0.434404534152827	-0.12199245526317075	-0.04469045723999271
5	1.474802	489.4360570755988	16.597417188329995	0.5327857978179343	0.5683492291029796	0.5683492291029796	-1.0	0.07774294223587114	0.4915958035115002	-0.930734225966638	0.32618437812754997	0.8571517838302801	0.6150033090892321	-0.9633852586613358	0.9170360469955817	0.9459088208670089	-0.2678851797544048	0.7288473529822033	-0.6326401197158978	0.34968864649201614	-0.5613066119928799	0.6608876259776317	-0.828345621752395	-0.7314749942962016	-0.8986914702826321	0.4593285877079683	0.04006457457066998	0.4178598268617569	1.0	0.42708864642975003	-0.1308999174970544	-0.05945879182307986
6	1.471786	471.60091137986103	16.597689200418724	0.5299415912791066	0.5524617724405456	0.5524617724405456	-1.0	0.08014514746665315	0.48664726002577224	-0.9385198656004758	0.3188814346093494	0.8511066595358867	0.6083845544678664	-0.9696113223551184	0.9229208518893791	0.949732928426314	-0.25928012163467745	0.7388625891186574	-0.6283207470520369	0.35652396816418314	-0.5707119505288154	0.6543775676250645	-0.8383835542976321	-0.7269724454006207	-0.8914415568732602	0.46611434074865643	0.03969649151858006	0.4206430847525008	1.0	0.42539035694276855	-0.1316994749393117	-0.06767529309922192
7	1.452476	539.2275421332879	16.401184743904174	0.5177917373480705	0.55255925350551	0.55255925350551	-1.0	0.08201245345377672	0.47514465532740974	-0.9517202225768819	0.3058113255911895	0.8389681901511492	0.5958212094432711	-0.9815999756348124	0.9234050908684129	0.9446776924461915	-0.2684655472562286	0.7336227164345109	-0.6332537869542274	0.3536922897626359	-0.5853392582974468	0.6418947315878508	-0.8534794108368469	-0.731852370739313	-0.9018899881237186	0.4675244242436535	0.043912401902852276	0.4237626325999203	1.0	0.4228060675699382	-0.13459391799087128	-0.08142205469082772
8	1.475957	694.57973041335	16.360600919215667	0.5246302695438195	0.5431123905325023	0.5431123905325023	-1.0	0.0728639694276698	0.4709070335546205	-0.9463854766388387	0.31530773537684925	0.8445093596077903	0.6031661721320759	-0.9807073673706831	0.9094818628243597	0.9276368115960687	-0.2608233080055763	0.738769258723486	-0.6236687992785707	0.3559948265704271	-0.5692318209457555	0.648897896458791	-0.835382767651656	-0.7232738465763929	-0.890843507177727	0.47155243463306334	0.04297818098515009	0.4216289741930659	1.0	0.42777352080415665	-0.12424053079910329	-0.06905294235880245
9	1.480858	470.18397834464224	17.196637537511684	0.5629974123943606	0.5368696819862054	0.5368696819862054	-1.0	0.060674936558623445	0.47191960745357614	-0.9322555992496414	0.32361077276279004	0.8475504163973433	0.6086069629954106	-0.9694380271378065	0.8960315500037584	0.9145475214164782	-0.23313549625405466	0.765002152982418	-0.587310970432849	0.38324997505276365	-0.5521335913892106	0.6538839656526746	-0.8156381344312676	-0.6847684801156589	-0.8575166052939597	0.5097338623569758	0.06136800049518634	0.43642026429923075	1.0	0.4334453983681754	-0.10769776112932171	-0.056928113172432834
10	1.499161	318.6346879658746	16.597441240056337	0.5539945421693538	0.5348420198041389	0.5348420198041389	-1.0	0.058647682363911255	0.4696787995871277	-0.9330151781235608	0.31208787640915503	0.8355478821972319	0.5968231683482453	-0.9684730254041086	0.8950300963190051	0.9152962623537413	-0.23514207269893	0.7666476621511262	-0.5884651818052863	0.3814790750615805	-0.5628547920781085	0.6420587224067761	-0.8261181112442918	-0.6873334611490969	-0.8626901735712643	0.5094340533636427	0.06010615392121261	0.4369973801479007	1.0	0.4348350122337071	-0.10544687834822465	-0.06810264716416609
